"ID"	"Name"	"Depth"	"IsLeaf"	"InCancer"	"Ba"	"N"	"A"	"B"	"H"
"GO:0071103"	"DNA conformation change"	5	FALSE	TRUE	"AR AGR2 XBP1 FBP1 MLPH LDHB GALNT6 CYB5A SFRP1 GALNT7 VAV3 RAB17 CRYAB SOX10 DSC2 KRT18 GPD1L INPP4B ANP32E TSPAN1 KIAA1324 MCCC2 DEK SLC2A10 DNALI1 ANXA9 NAT1 ABAT ECI2 SCNN1A E2F3 WFS1 UGDH PHGDH CERS6 SLC9A3R1 GSTP1 WWP1 MICALL1 SYT17 AKR7A3 ACOX2 PSAT1 DHRS2 PEX11A RAB26 LRBA GALNT10 PROM1 FUT8 RND1 CIRBP REEP1 TMBIM4 INPP5J AMD1 RAB27B SLC9A6 CHODL P4HTM NME3 PLEKHF2 PAPSS1 FSCN1 SYTL2 CDC20 NDC80 RHOB FERMT1 KIF16B CHI3L1 KRT5 ESR1 GSTM3 MSN IMPA2 YBX1 KLF5 SLC39A6 SYBU CTSV ERBB4 ST8SIA1 CYP4B1 MREG REEP6 CYP39A1 ENPP1 GPRC5C SMIM14 CDKN2A CMBL"	"NAT1 CENPA KIF2C MELK CDC20"	"KIF2C PTTG1 PRC1 UBE2C BUB1B BIRC5 MELK CENPA KIF20A CEP55 KIF4A RRM2 CENPN CDC20 MAD2L1 NDC80 CDKN3 TOP2A CDK1 KPNA2 CDCA8 FEN1 RACGAP1 CCNB1 NEK2 AURKA TK1 NCAPG CENPF CDCA3 CHEK1 AURKB KIF14 KIF11 CENPE CCNB2 SPC25 CENPM CMC2 KIF23 ZWINT CCNE2 KIF15 NCAPH TYMS KIFC1 ESPL1 GTSE1 STMN1 FBXO5 CDC6 KIAA0101 KIF18A ERCC6L CCNE1 STIL PLK4 CENPU SLC7A5 CX3CR1 CIRBP PLK1 KIF18B BUB1 CDT1 ECT2 ANLN GMPS CDCA5 OGN MTFR2 SMC4 RAD51 GPSM2 EVL CTSV CDC25A NUF2 GGH COL16A1 NAT1 COL14A1"	"FAT1 KRT5 SFRP1"	"ERBB2 GRB7 ETFA GGCT NPY1R PMAIP1 PNMT KMO PGAP3 STARD3 NAT1 PSMD3 DNALI1 GCHFR G6PD PSAT1 ESR1 ABAT FGFR4 PHGDH SLC39A6 IDH2 QPRT ANXA9 IRS1 S100A8 PGR EGLN3 KYNU EVL S100A9 AKR1B10 SPTSSA BCL2 STC2 MAPT MIEN1 CRISP3 FUT3 SERPINA5 PRODH IRS2 SIAH2 P4HTM"
"GO:0071168"	"protein localization to chromatin"	7	TRUE	TRUE	"FOXC1 FOXA1 AR XBP1 BCL11A"	"CENPA TPX2 CCNA2 ASPM KIF2C TTK"	"KIF2C TTK BUB1B CCNA2 ASPM KIF4A PRC1 UBE2C NUSAP1 BIRC5 FOXM1 CENPA TPX2 KIF20A CEP55 CDK1 DLGAP5 NDC80 RRM2 CENPN RACGAP1 TOP2A CDC20 MAD2L1 FEN1 HJURP CCNB1 NEK2 KPNA2 CDCA8 NCAPG MCM10 KIF11 MKI67 AURKA CENPF EZH2 CHEK1 CENPE CDC45 MCM2 TACC3 LMNB1 AURKB KIF14 CCNB2 SPC25 CENPM KIF15 UBE2S KIF23 ZWINT DTL MCM4 DDX39A SPAG5 CCNE2 STMN1 FAM64A H2AFZ EXO1 ESPL1 FANCI KIFC1 NCAPH GTSE1 TYMS GINS1 FBXO5 MYBL2 PLK4 KIAA0101 DEPDC1 CCNE1 KIF18A CDC6 CENPU OIP5 ERCC6L ASF1B CKS1B MCM6 DBF4 ATAD2 SLC7A5 LRP8 CIRBP PLK1 BLM STIL MCM5 ORC6 KIF18B CDT1 RFC4 ECT2 KIF13B CTSV SMC4 BUB1 DSCC1 HELLS RAD51 CDC25A CDC7 OGN COL16A1 E2F1 ZBTB20 TMPO CDCA5 MCM3 ANLN UHRF1 PARPBP PSMA7 CBX7"	""	""
"GO:0071173"	"spindle assembly checkpoint"	6	FALSE	FALSE	""	"CENPA"	"NDC80 BUB1B CDK1 EZH2 CCNB1 AURKA AURKB CENPA CDC45 MCM10 MCM2 FEN1 MCM5 MCM6 MCM4 PLK1 H2AFZ BLM ORC6 MCM7 ASF1B BUB1 E2F1 RAD51 MCM3 GINS2 HMGB2 GATA3 DNMT3B ESR1 CBX7 NCAPD2 ORC1 TIMELESS STAT1 CHAF1B PCNA POLE2 ANP32E CDCA5 UHRF1 TCP1"	""	""
"GO:0071174"	"mitotic spindle checkpoint"	5	FALSE	FALSE	"FOXC1 FOXA1 AR AGR2 LDHB GABRP MLPH XBP1 FBP1 BCL11A GALNT6 CRIP1 SPDEF TFF3 CA12 GATA3 ELF5 EN1 SLC44A4 CYB5A RAB17 TSPAN13 ANKRD30A SFRP1 TTK VAV3 KIAA1324 ROPN1 INPP4B CDCA7 CRYAB BTG3 SOX10 DSC2 LIMA1 GPR160 GPD1L GALNT7 REEP6 HORMAD1 TCF7L1 E2F3 SERPINB5 PHGDH DEK KRT16 CXXC5 RAB27B TRIM2 ART3 ANXA9 NAT1 SLC16A6 CMBL SMIM14"	"CENPA"	"PTTG1 KIF2C TTK BUB1B CCNA2 ASPM KIF4A PRC1 UBE2C BIRC5 MELK FOXM1 CENPA TPX2 KIF20A CEP55 TRIP13 CDK1 DLGAP5 NUSAP1 NDC80 CDKN3 RRM2 TOP2A CDC20 TK1 MAD2L1 NCAPG CENPN FEN1 HJURP RACGAP1 NEK2 KPNA2 RAD51AP1 CDCA8 HMMR CCNB1 MKI67 AURKA EZH2 MCM10 MCM2 KIF11 CENPE CENPF ZWINT CDC45 SPC25 PBK E2F8 CDCA3 CHEK1 AURKB KIF14 TYMS MCM4 TACC3 CENPM KIF15 APOBEC3B LMNB1 CMC2 CCNE2 CCNB2 UBE2S HN1 KIF23 SPAG5 DTL FAM64A OIP5 GINS1 DDX39A H2AFZ NCAPH KIF18A FANCI STMN1 EXO1 KIFC1 ESPL1 CCNE1 MYBL2 KIAA0101 DONSON GTSE1 CDC6 CKS1B ATAD2 DEPDC1 FBXO5 ASF1B DBF4 CENPU ERCC6L RNASEH2A KIF18B PLK4 PLK1 STIL CX3CR1 TROAP MCM6 MCM5 SLC7A5 BLM BUB1 ORC6 ECT2 RFC4 LRP8 SMC4 RAD51 HMGB3 CDT1 OGN COL16A1 CIRBP CYBRD1 PLSCR4 TMPO DSCC1 CDCA5 CDC25A CDC7 GPSM2 GMPS KIF13B SETBP1 PSMA7 MCM3 HELLS ANLN CTPS1 LAMA2 ZBTB20 CTSV UHRF1 MTFR2 CRIM1 E2F1 NME5 PTTG3P NCAPG2 FAM83D UBE2T EVL NTN4 COL14A1 NAT1 SQLE"	"TRIM29"	"ERBB2 CLCA2 ETFA GGCT GRB7 KMO PNMT GATA3 CA12 MPHOSPH6 STARD3 PMAIP1 MIEN1 NPY1R PGAP3"
"GO:0071459"	"protein localization to chromosome, centromeric region"	7	FALSE	TRUE	""	""	"AURKA CCNA2 EZH2 CENPF"	""	""
"GO:0071822"	"protein complex subunit organization"	4	FALSE	FALSE	""	"RACGAP1 AURKA BUB1B KIF14"	"RACGAP1 AURKA BUB1B KIF14 CENPE AURKB CDC6 PLK1"	""	""
"GO:0071824"	"protein-DNA complex subunit organization"	4	FALSE	FALSE	"FBP1 LDHB TFF3 MLPH FAM171A1 CYB5A GPD1L REEP5 SFRP1 DSC2 GALNT7 SERPINB5 TSPAN1 VAV3 KRT16 RAB17 ART3 CRYAB SLC44A4 ANXA9 ADIRF ALCAM KIAA1324 KRT6B AKR7A3 PROM1 PHGDH KRT18 ABAT MMP7 UGDH PSAT1 WWP1 GSTP1 SEMA3C PIP SLC7A8 FSCN1 FUT8 DHRS2 YBX1 NME3 SCNN1A TMC5 SLC9A3R1 ACTR3B RHOB CHI3L1 KRT5 CTSV GSTM3 KRT17 MYO5C MSN RAB27B PKP1 GPRC5C RARRES1 SFT2D2 MAN2B2 SLC6A14 C4B ITGB8 SLC16A1 ACADSB IL6ST NDRG1 GFRA1 SOD2 TSPAN15 GAMT PLOD1 BBOX1 SLC7A5 LYN SH3BGRL GREB1 GDF15 BCAS1 SLC22A5 DCXR BCAM MPP6 HSPB1 COTL1 HPX CPE RNASE4 PDZK1 TUBB6 CMBL MFGE8 KRT8 GGH MUC16 BLVRA SLC27A2 MRAS ANXA8L1"	""	"RACGAP1 CDK1 STMN1 SPARCL1 H2AFZ CYBRD1 CTSV SLC7A5 ATAD2 RNASE4 GGH OGN"	"FAT1 KRT5 SFRP1 ANXA9 SLC9A3R1 HSPB1 WWP1 CRYAB KRT17 PROM1 GFRA1 FBP1 BBOX1 IL6ST ANXA3 KRT14 SERPINA5 ABAT PHGDH ACADSB"	"ETFA KMO GGCT PSMD3 SERPINA3 G6PD ABAT QPRT PHGDH IL6ST PDZK1 IDH2 PSAT1 S100A9 ANXA9 SERPINA5 S100A8 ITGB6 KRT7 GFRA1 CRISP3 FUT3 AKR1B10 GREB1 ADIRF ACADSB LBP CALML5 TRPV6 LAD1 MIEN1 RALA THSD4 FGG"
"GO:0072686"	"mitotic spindle"	6	FALSE	TRUE	""	"CENPA TPX2 CCNA2"	"CCNA2 PRC1 UBE2C NUSAP1 BUB1B BIRC5 CENPA TPX2 KIF20A KIF4A RRM2 FOXM1 RACGAP1 CDK1 CDC20 NDC80 CENPN FEN1 HJURP TOP2A CCNB1 KPNA2 CDCA8 EZH2 NEK2 AURKA CENPF LMNB1 MKI67 CDC45 MCM10 CENPM CHEK1 AURKB MCM2 CCNB2 KIF23 CCNE2 H2AFZ SPAG5 DTL MCM4 FAM64A FANCI EXO1 TYMS KIAA0101 GINS1 CCNE1 MYBL2 CENPU OIP5 DEPDC1 FBXO5 CDC6 PLK4 ERCC6L ASF1B CKS1B SLC7A5 CIRBP ATAD2 BLM DBF4 PLK1 MCM6 MCM5 ORC6 KIF18B BUB1 RFC4 DSCC1 CDT1 CDC25A OGN SMC4 CTSV E2F1 RAD51 CDC7 COL16A1 ANLN CBX7 PDGFD ZBTB20 PARPBP CDCA5 PSMA7 UHRF1 COL14A1 POLQ PKMYT1 MCM3 UBE2T ERBB4 LMNB2"	""	""
"GO:0072687"	"meiotic spindle"	6	TRUE	TRUE	"FBP1 LDHB TFF3 MLPH FAM171A1 CYB5A GPD1L REEP5 SFRP1 DSC2 GALNT7 SERPINB5 TSPAN1 VAV3 KRT16 RAB17 ART3 CRYAB SLC44A4 ANXA9 ADIRF ALCAM KIAA1324 KRT6B AKR7A3 PROM1 PHGDH KRT18 ABAT MMP7 UGDH PSAT1 WWP1 GSTP1 SEMA3C PIP SLC7A8 FSCN1 FUT8 DHRS2 YBX1 NME3 SCNN1A TMC5 SLC9A3R1 ACTR3B RHOB CHI3L1 KRT5 CTSV GSTM3 KRT17 MYO5C MSN RAB27B PKP1 GPRC5C RARRES1 SFT2D2 MAN2B2 SLC6A14 C4B ITGB8 SLC16A1 ACADSB IL6ST NDRG1 GFRA1 SOD2 TSPAN15 GAMT PLOD1 BBOX1 SLC7A5 LYN SH3BGRL GREB1 GDF15 BCAS1 SLC22A5 DCXR BCAM MPP6 HSPB1 COTL1 HPX CPE RNASE4 PDZK1 TUBB6 CMBL MFGE8 KRT8 GGH MUC16 BLVRA SLC27A2 MRAS ANXA8L1"	""	"RACGAP1 CDK1 STMN1 SPARCL1 H2AFZ CYBRD1 CTSV SLC7A5 ATAD2 RNASE4 GGH OGN"	"FAT1 KRT5 SFRP1 ANXA9 SLC9A3R1 HSPB1 WWP1 CRYAB KRT17 PROM1 GFRA1 FBP1 BBOX1 IL6ST ANXA3 KRT14 SERPINA5 ABAT PHGDH ACADSB"	"ETFA KMO GGCT PSMD3 SERPINA3 G6PD ABAT QPRT PHGDH IL6ST PDZK1 IDH2 PSAT1 S100A9 ANXA9 SERPINA5 S100A8 ITGB6 KRT7 GFRA1 CRISP3 FUT3 AKR1B10 GREB1 ADIRF ACADSB LBP CALML5 TRPV6 LAD1 MIEN1 RALA THSD4 FGG"
"GO:0072698"	"protein localization to microtubule cytoskeleton"	7	TRUE	FALSE	""	""	"PRC1 ANLN"	""	""
"GO:0090068"	"positive regulation of cell cycle process"	4	FALSE	FALSE	""	"ASPM CDK1 MAD2L1 RACGAP1 AURKA"	"RACGAP1 MAD2L1 NUSAP1 CDK1 AURKA ASPM KIF23 CENPE SPAG5 ESPL1 ECT2 FAM83D"	""	""
"GO:0090224"	"regulation of spindle organization"	5	FALSE	FALSE	""	""	"ASPM AURKA"	""	""
"GO:0090231"	"regulation of spindle checkpoint"	6	FALSE	FALSE	""	""	"RACGAP1 KIF23 ECT2"	""	""
"GO:0090232"	"positive regulation of spindle checkpoint"	6	TRUE	TRUE	""	"KIF2C CENPA NDC80 HJURP MAD2L1 BUB1B BIRC5 CDCA8 AURKA CHEK1 CCNB1 CDK1"	"KIF2C BUB1B BIRC5 CCNB1 MAD2L1 CENPN HJURP CDK1 AURKA CDCA8 NDC80 CENPA CHEK1 CENPE FEN1 CENPF CENPM MKI67 AURKB SPAG5 MCM6 CENPU NEK2 BLM ZWINT SPC25 MCM4 MCM2 MCM5 PLK1 OIP5 ERCC6L BUB1 MCM7 MCM3 DSCC1 HELLS CENPI MIS18A SKA1 PCNA WDHD1 ZWILCH H2AFX SPDL1 NCAPD2 KNTC1 DSN1 SKA3 CENPW NUF2 CDCA5 CASC5 CENPK SGOL2"	""	""
"GO:0090266"	"regulation of mitotic cell cycle spindle assembly checkpoint"	6	TRUE	FALSE	"FBP1 LDHB TFF3 MLPH FAM171A1 CYB5A GPD1L REEP5 SFRP1 DSC2 GALNT7 SERPINB5 TSPAN1 VAV3 KRT16 RAB17 ART3 CRYAB SLC44A4 ANXA9 ADIRF ALCAM KIAA1324 KRT6B AKR7A3 PROM1 PHGDH KRT18 ABAT MMP7 UGDH PSAT1 WWP1 GSTP1 SEMA3C PIP SLC7A8 FSCN1 FUT8 DHRS2 YBX1 NME3 SCNN1A TMC5 SLC9A3R1 ACTR3B RHOB CHI3L1 KRT5 CTSV GSTM3 KRT17 MYO5C MSN RAB27B PKP1 GPRC5C RARRES1 SFT2D2 MAN2B2 SLC6A14 C4B ITGB8 SLC16A1 ACADSB IL6ST NDRG1 GFRA1 SOD2 TSPAN15 GAMT PLOD1 BBOX1 SLC7A5 LYN SH3BGRL GREB1 GDF15 BCAS1 SLC22A5 DCXR BCAM MPP6 HSPB1 COTL1 HPX CPE RNASE4 PDZK1 TUBB6 CMBL MFGE8 KRT8 GGH MUC16 BLVRA SLC27A2 MRAS ANXA8L1"	""	"RACGAP1 CDK1 STMN1 SPARCL1 H2AFZ CYBRD1 CTSV SLC7A5 ATAD2 RNASE4 GGH OGN"	"FAT1 KRT5 SFRP1 HSPB1 ANXA9 KRT17 WWP1 CRYAB SLC9A3R1 PROM1 BBOX1 GFRA1 FBP1 IL6ST KRT14 ANXA3 SERPINA5 ABAT PHGDH FAM171A1"	"ETFA KMO GGCT PSMD3 SERPINA3 G6PD ABAT QPRT PHGDH IL6ST PDZK1 IDH2 PSAT1 S100A9 ANXA9 SERPINA5 S100A8 ITGB6 KRT7 GFRA1 CRISP3 FUT3 AKR1B10 GREB1 ADIRF ACADSB LBP CALML5 TRPV6 LAD1 MIEN1 RALA THSD4 FGG"
"GO:0090307"	"mitotic spindle assembly"	5	FALSE	TRUE	""	""	"ASPM KIF2C SPAG5 KIF18B"	""	""
"GO:0097149"	"centralspindlin complex"	4	TRUE	FALSE	""	""	"KIF4A KIF2C UBE2C TTK BUB1B MELK TPX2 KIF20A TRIP13 TOP2A CDK1 NEK2 MCM2 MKI67 AURKA CENPE TK1 CHEK1 KIF14 KIF11 PBK AURKB MCM4 KIF23 KIF15 UBE2S KIFC1 TYMS KIF18A MCM5 ERCC6L DDX39A CDC6 PLK4 PLK1 CIRBP ATAD2 MCM6 SMC4 BLM KIF18B RFC4 BUB1 HELLS CDC7 MCM3 GMPS KIF13B CTPS1 RAD51"	""	""
"GO:0097305"	"response to alcohol"	4	FALSE	FALSE	""	""	"KIF2C UBE2C TTK BUB1B TPX2 TRIP13 CDK1 KIF4A MELK TOP2A KIF11 KIF20A AURKA TK1 NEK2 CHEK1 CENPE MCM2 KIF14 KIFC1 KIF23 AURKB MKI67 MCM4 PBK UBE2S MCM5 KIF15 MCM6 PLK4 DDX39A ATAD2 CDC6 PLK1 KIF18A ERCC6L RFC4 BLM BUB1 MCM7 GMPS HELLS CTPS1 SMC4 KIF18B RAD51 CDC7 MCM3 KIF13B RAD54L PGK1 RECQL4 POLQ PKMYT1 PFKP PNP ERBB4 GTPBP4 WARS TAP1 RAD54B ORC1 GBP1 SMC2 TUBB GARS UCK2 CCT5 SRPK1 TUBA1C NME2 RFC2 PDK1 TUBA1B"	""	""
"GO:0097367"	"carbohydrate derivative binding"	3	FALSE	FALSE	""	""	"KIF2C UBE2C TTK BUB1B TPX2 TRIP13 CDK1 KIF4A MELK TOP2A KIF20A AURKA MCM2 KIF11 NEK2 TK1 CHEK1 CENPE KIF14 KIFC1 KIF23 AURKB MKI67 PBK MCM4 KIF15 UBE2S MCM5 DDX39A ATAD2 CDC6 MCM6 PLK4 ERCC6L KIF18A PLK1 RFC4 BLM BUB1 MCM7 GMPS CTPS1 SMC4 KIF18B HELLS RAD51 CDC7 KIF13B MCM3 RAD54L PGK1 POLQ PKMYT1 RECQL4 ERBB4 RAD54B GTPBP4 PFKP WARS GBP1 TAP1 ORC1 CCT5 UCK2 SMC2 SRPK1 TUBB GARS TUBA1C TUBA1B RFC2 PDK1 UBE2T NME2 ABCA8"	""	""
"GO:0098687"	"chromosomal region"	5	FALSE	FALSE	"AGR2 AGR3"	""	""	""	""
"GO:0098813"	"nuclear chromosome segregation"	4	FALSE	FALSE	"FOXC1 LDHB GABRP BCL11A FOXA1 AR AGR2 MLPH GALNT6 XBP1 FBP1 TFF3 EN1 MIA CRIP1 SPDEF ELF5 SIDT1 CA12 SFRP1 GATA3 SERPINB5 TFF1 TSPAN13 TBC1D9 ART3 E2F3 CYB5A DSC2 SLC16A6 TCF7L1 ANP32E SOX10 VAV3 KRT16 KIAA1324 INPP4B TRIM2 TTK CRYAB BTG3 TSPAN1 GALNT7 REEP5 NAT1 CHI3L2 VGLL1 MMP7 UGT8 SLC7A8 PHGDH DEK TOX3 RAB17 GPD1L KRT6B ANXA9 DNALI1 ROPN1B PRKX MCCC2 ECI2 ALCAM KCNN4 CAMK2N1 ABAT PROM1 GSTP1 KRT18 MICALL1 DSC3 SYT17 ADIRF SLC2A10 LBR KCNK5 AKR7A3 SYTL2 CEBPB DACH1 UGDH ACOX2 AMD1 FUT8 RND1 LIMA1 TMBIM4 WWP1 SCRG1 SCUBE2 PSAT1 DUSP4 CIRBP DHRS2 PTX3 RAB27B CERS6 NME3 SCNN1A TMEM158 CDC20 SLC9A3R1 WFS1 SEMA3C PEX11A GPM6B CHODL P4HTM LRBA PIP SYBU SCHIP1 NDC80 INPP5J PAPSS1 ACTR3B YBX1 KLF5 SLC43A3 ESR1 ERBB4 CDH3 ST8SIA1 TP53TG1 IMPA2 RAB26 SLC39A6 TTLL4 CYP4B1 SFT2D2 NPDC1 OGFRL1 CTSV FOXM1 ODC1 ITGB8 SUOX KIF16B GCNT2 ARMT1 REEP1 SLC9A6 GALNT10 KRT5 MYO5C KRT23 CDKN2A CYP39A1 NFIB CHI3L1 C4B KRT17 PRKD3 HOXB2 SCGB2A2 NFE2L3 PLEKHF2 MELK FSCN1 LMO4 KDM4B UGCG PKP1 ROPN1 CSRP2 TRIM29 ANKRD30A SRPK1 CROT CTPS1 FZD7 GPR160 CXXC5 KLHL7 AGR3 REEP6 FAM214A KIAA0040 TMBIM6 MCM5 MID1 SLC16A1 TTYH1 RHOB CRABP1 SLC6A14 BBOX1 EVL GSTM3 GFRA1 MSN EEF1A2 SLC4A8 CMBL"	"CENPA TPX2 NAT1 CCNA2"	"PTTG1 ASPM KIF2C TTK BUB1B CCNA2 KIF4A UBE2C BIRC5 MELK FOXM1 CENPA KIF20A CEP55 HJURP TRIP13 CDC20 PRC1 DLGAP5 MAD2L1 CDCA8 NCAPG CDKN3 RRM2 TPX2 HMMR RACGAP1 KPNA2 NUSAP1 NDC80 E2F8 TOP2A CCNB1 CDK1 MKI67 NEK2 AURKA RAD51AP1 CENPE MCM10 FEN1 CDCA3 TK1 CENPF EZH2 KIF11 SPC25 CKS2 CHEK1 MCM4 KIF15 PBK APOBEC3B SHCBP1 KIF14 CDC45 MCM2 AURKB SPAG5 ZWINT DTL TACC3 STMN1 UBE2S LMNB1 EXO1 NCAPH CCNE2 CDC6 CCNB2 OIP5 DEPDC1 KIFC1 KIF23 KIF18A ERCC6L CX3CR1 H2AFZ FBXO5 FANCI TYMS MYBL2 FAM64A DDX39A ESPL1 GTSE1 CDT1 KIAA0101 SPARCL1 DONSON PLK1 ASF1B CDCA5 PLK4 ZCCHC24 CCNE1 BLM STIL CKS1B DBF4 CENPU ANLN CIRBP ATAD2 KIF18B BUB1 UHRF1 FAM83D SLC7A5 RNASEH2A UBE2T LRP8 MTFR2"	"TRIM29 FAT1 KRT5 SFRP1 CDH3"	"CLCA2 ERBB2 GRB7 ETFA CA12 GATA3 PMAIP1 GGCT NPY1R TBC1D9 KMO STARD3 PNMT NAT1 MPHOSPH6 PGAP3 SERPINA3 DNALI1 SOX11 FHOD1 SLC39A6 SCUBE2 PSMD3 GCHFR G6PD MIEN1 TFF1 ITGB6 ASB13 AGR3"
"GO:1901265"	"nucleoside phosphate binding"	4	FALSE	FALSE	""	""	"MCM6 MCM2 BLM CDC45 MCM4 MCM5 MCM7 MCM3 GINS2 RAD54B RECQL4 DNA2"	""	""
"GO:1901799"	"negative regulation of proteasomal protein catabolic process"	6	FALSE	FALSE	""	"MCM10 MCM2"	"MCM2 MCM10 CDC45 MCM5"	""	""
"GO:1901970"	"positive regulation of mitotic sister chromatid separation"	4	FALSE	FALSE	""	""	"CDC45 MCM10 RAD51AP1 BLM MCM6 MCM4 MCM7 RAD51 HMGB2"	""	""
"GO:1901987"	"regulation of cell cycle phase transition"	5	FALSE	FALSE	""	""	"KIF2C KIF4A KIF11 KIF20A KIF14 CENPE KIFC1 KIF15 KIF23 KIF18A KIF18B KIF13B"	""	""
"GO:1901988"	"negative regulation of cell cycle phase transition"	5	FALSE	FALSE	""	"KIF2C KIF14 KIF20A"	"KIF2C KIF4A KIF20A KIF14 KIF11 CENPE KIF23 KIF15 KIFC1 KIF18A KIF18B KIF13B"	""	""
"GO:1901989"	"positive regulation of cell cycle phase transition"	5	FALSE	FALSE	"LDHB FBP1 GALNT6 CA12 TTK CYB5A INPP4B ART3 SFRP1"	""	"TTK MELK KIF20A DLGAP5 BUB1B CDKN3 TOP2A UBE2C RRM2 CDK1 KIF4A KIF2C BIRC5 EZH2 FEN1 AURKA CHEK1 NEK2 CDC45 MCM4 MCM2 KIF11 AURKB CENPE KIF14 UBE2S CCNB1 KIFC1 APOBEC3B TK1 CCNE1 KIF15 PBK EXO1 MCM6 DDX39A KIF23 DTL NME5 KIF18A TYMS BLM ERCC6L CYBRD1"	""	"CLCA2 ERBB2 CA12 GGCT ETFA KMO PNMT PGAP3 NAT1 DNALI1 ABAT G6PD IGF1R PHGDH PSAT1 QPRT EGLN3 CDK12 AKR1B10 TTK IDH2 KYNU SIAH2 FUT3 RALA FGFR4 P4HTM"
"GO:1901990"	"regulation of mitotic cell cycle phase transition"	5	FALSE	FALSE	""	""	"RNASEH2A FEN1 EXO1"	""	""
"GO:1901991"	"negative regulation of mitotic cell cycle phase transition"	5	FALSE	FALSE	"FOXC1 FOXA1 AR AGR2 MLPH XBP1 FBP1 LDHB BCL11A GALNT6 CRIP1 SPDEF TFF3 CA12 GATA3 TFF1 EN1 TBC1D9 MIA RAB17 INPP4B ELF5 SFRP1 TTK SERPINB5 CYB5A VAV3 KIAA1324 BTG3 E2F3 DEK KRT16 DSC2 LIMA1 GPD1L GALNT7 REEP5 ANKRD30A CRYAB TCF7L1 ANP32E SOX10 ROPN1 TRIM2 ANXA9 DNALI1 ABAT PRKX SLC7A8 PHGDH KRT18 RAB27B KRT6B VGLL1 REEP6 FAM214A DACH1 AMD1 TSPAN1 CXXC5 TMBIM4 WWP1 DSC3 SYT17 CAMK2N1 CHI3L2 SCNN1A AGR3"	"CENPA TPX2 KIF2C FOXM1 CDC20 TTK NDC80 CCNA2 MCM10 MELK"	"PTTG1 KIF2C TTK CCNA2 ASPM KIF4A UBE2C BUB1B BIRC5 MELK FOXM1 CENPA KIF20A CEP55 PRC1 DLGAP5 MAD2L1 CDKN3 RRM2 TPX2 HJURP TRIP13 RACGAP1 CDC20 KPNA2 NUSAP1 CDCA8 NDC80 HMMR CCNB1 CDK1 TK1 FEN1 TOP2A NEK2 AURKA NCAPG MCM10 KIF11 SPC25 PBK CDCA3 CHEK1 CENPE CENPF EZH2 E2F8 APOBEC3B MKI67 RAD51AP1 KIF14 ZWINT CDC45 KIF15 SHCBP1 LMNB1 AURKB MCM2 KIF23 SPAG5 CCNE2 CCNB2 TACC3 UBE2S OIP5 EXO1 NCAPH DTL TYMS MCM4 STMN1 H2AFZ FBXO5 CDC6 MYBL2 KIAA0101 FAM64A DDX39A DEPDC1 KIFC1 ESPL1 CX3CR1 SPARCL1 ZCCHC24 KIF18A GTSE1 FANCI STIL CKS1B PLK4 CENPU ERCC6L ASF1B RNASEH2A ATAD2 PLK1 BLM CIRBP CCNE1 DBF4 TROAP KIF18B BUB1 MCM6 ORC6 ECT2 RFC4 SLC7A5 OGN KIF13B PLSCR4 SMC4 CDT1 ANLN MMP1 RAI2 RAD51 CDCA5 MCM5 GPSM2 HMGB3 COL16A1 LRP8 CYBRD1 SETBP1 E2F1 IGF1 CDC25A GMPS UBE2T MTFR2 COL14A1 SCUBE2 SFRP1 NUF2 UHRF1 LAMA2 PIR ZBTB20 CTSV DSCC1 CDC7 HELLS CENPW FAM83D CTPS1 NTN4 CBX7 CRIM1 RNASE4 TMPO"	"KRT5 SFRP1 TRIM29"	"ERBB2 CLCA2 GRB7 GATA3 ETFA GGCT CA12 PMAIP1 MIEN1 NPY1R TBC1D9"
